Month,Mean Temp (°C),Conductivity,Total Precip (mm),Turbidity,Total Snow (cm),Cool Deg Days (°C),Spd of Max Gust (km/h)
2006-06,2.3618012900745304,0.3233120534780067,0.1544779996164155,0.28746526210670004,1.3772587864068957,-0.2809760676388808,0.22089138317334664
2006-07,3.6501562274116335,0.12186737984563292,-0.28944908171514716,0.12323537897945559,1.552858019359376,1.0033583301594708,0.04971798110966171
2006-08,2.62059172367121,0.1592162467306988,-0.362114706600131,0.4043075138948937,1.1853314053439072,-0.3621739269789636,0.5989997273574051
2006-09,1.8812819719155152,0.25091870263200194,-0.3082340569877808,0.22718607323669227,1.048528526774409,-0.6680115679294766,0.5576375403981267
2006-10,0.5320498560540388,0.21455342217789278,0.45539075156250475,-0.33698147400030476,0.8395120861700917,-0.44991886216524307,0.44586298465142
2006-11,-0.24844466349997035,-0.03008908209814766,0.3281925626938668,-0.8515949823977409,0.74250013045395,-0.28903989960723003,0.31592043311214485
2006-12,-1.838651222395595,0.03343501577086973,0.2634972178745086,-0.8405994030432669,0.5854083252789613,0.035303948890988375,0.03480342330980643
2007-01,-2.8896553798095135,0.04572830527469219,0.1746916428752427,-0.5562663956199563,0.3623583041100531,0.27957549494198874,-0.07376792156511013
2007-02,-3.9322171692560848,-0.003285838747789548,-0.7694188630271888,0.15824243803123125,-0.07297439982939108,0.4466179999928114,-0.3186571213586568
2007-03,-2.511335965936989,0.09433280081351354,-0.24603816913050422,-0.5579177817859287,0.5301478602951587,0.14217811812711584,-0.11122096954579112
2007-04,-1.300115942753666,0.546994422260517,-0.028191364276935662,-1.2224303994854337,0.3307362075356858,-0.07843232765343992,-0.03149377975711302
2007-05,0.49854432293555784,0.00439504729451205,-0.21916318845806107,-0.4210353942858929,-0.20444433088092723,-0.42269228971363687,-0.11348901146380766
2007-06,1.839960777200729,0.6955569687756756,-0.7493685100007285,0.388126571344462,-0.13558663194191253,-0.5233154534893452,0.42078206567765564
2007-07,3.5448768591699453,0.669567867925774,-0.7776776125660616,0.33347929439232377,0.20457365335542305,0.9148403041371176,-0.3135906729154554
2007-08,2.941320006137813,0.7667231142182203,-0.2724730379360453,0.3891468240732539,0.0019347480531920636,0.5002182037325077,-0.061199559469436435
2007-09,1.7554284234067001,0.40011310460954547,-0.3887361325373636,0.2761793391074285,-0.17517955950426145,-0.48736417023789913,0.24297266862748298
2007-10,0.6652565557295196,0.28730778578596855,-0.513296887060492,-0.21992389597534298,-0.12269419056960386,-0.5728331261218029,0.03556080431597164
2007-11,-0.8130892274635092,0.03352261006650802,0.35328959182499425,-0.7178658826912937,-0.19333420509751287,-0.1767604578204682,-0.21636973069703588
2007-12,-3.493369786636914,-0.02482505066016238,-0.14481867636529175,0.33252995162126253,0.35478599542718725,0.42899086142865517,-0.1530287528975268
2008-01,-3.5633623546441884,-0.11157548058879507,-0.15437660174649556,0.6845485809845739,0.3293088435638748,0.4558554872433353,-0.14283380050317418
2008-02,-3.494365955876519,-0.11647100250490094,0.010642853245914564,0.5669635315621031,0.13356566343232282,0.4276641702235254,-0.27799258897346896
2008-03,-3.19912742655907,-0.016151332338913624,-0.11732402565217051,0.37960287320573227,0.2672524959536488,0.33535914696012986,-0.240848008183135
2008-04,-0.7846052013650175,-0.29649955714650333,-0.11664534580996876,-0.4869428590327282,-0.08127811947079897,-0.2655584802771304,-0.2538566126806835
2008-05,0.5070990133698978,0.029203991198785098,0.11617723248083547,-0.32330935896466134,-0.20274030007535032,-0.5455353092027851,-0.10452438231260398
2008-06,2.045436581778856,0.2598682204667389,-0.5122462649530997,0.3532123378229187,-0.03924909197568347,-0.6088577344972548,0.014288228123901856
2008-07,3.6870260052895234,0.4063960863336963,-0.6808263404871243,0.32762665763133475,0.26198775612050046,0.8835315957500233,-0.24116752673708908
2008-08,2.784242445743253,0.2145354258053485,-0.26686258824851933,0.5333668245642464,0.029431135964805972,-0.3088021631614675,-0.18682503150751903
2008-09,1.643112349700184,0.09813447815961525,-0.353922090048092,0.2191544463641358,-0.04947438443374559,-0.6942986283834537,-0.06111524663192919
2008-10,0.39360508250533904,0.11892558825386161,-0.21724986244013564,-0.33894770516046707,-0.21078825157957665,-0.534026085457442,-0.16326581482069016
2008-11,-0.6627774815728288,-0.023237389536978063,0.32069826733768125,-0.5218982087216351,-0.15897500877537363,-0.24179222372566733,-0.20565523128568988
2008-12,-2.0671340119554817,0.18007420157445927,0.7569310305822762,-0.6099045057257975,0.1210371525545091,0.15574957939410702,-0.14744423920596672
2009-01,-3.8653275220416394,-0.0965228426880162,-0.11998024127971398,0.025336637126385165,0.2730196298467204,0.4941082226327996,-0.2174100982105172
2009-02,-3.7195400329035273,-0.026696975420019062,-0.39055078379184316,1.2154444403549867,0.1484834939452046,0.4560321799825845,-0.15030787766016124
2009-03,-2.654870475521045,-0.03425434891927177,-0.12442921009826018,0.08364089006334814,0.11475660277215971,0.21334418966594074,-0.2053771475580067
2009-04,-0.7076137367139652,-0.10163151674155868,0.00251450675642619,-0.20686562004624093,-0.1946427437269565,-0.2244925329253748,-0.19384520894222496
2009-05,0.9526785630202309,0.0003534055308308158,0.03659942496835775,-0.06521323844275012,-0.250166721025293,-0.549745873627186,-0.11376589961279382
2009-06,2.01794704596533,0.18369125623450908,-0.09869356769432759,0.3710006573955456,-0.13516896795665026,-0.5599928353813319,-0.021151229551236755
2009-07,2.79643604655516,0.1462533609618891,-0.19570829114616323,0.4194008512669504,-0.07926906602280098,0.0614903759780423,0.052908907191080164
2009-08,3.458508372772411,-0.06710814643451991,-0.37901135084472104,0.24314045719468544,0.04184767465463614,0.8773717970178557,-0.22010038296177026
2009-09,1.6568019971652117,-0.039695554254091193,-0.2725291395489098,0.2587147771300827,-0.11518934806548618,-0.8060801903239049,-0.08243991927480634
2009-10,0.11022421509760556,0.2005672693528389,0.48601947453347377,-0.3814025098452781,-0.4325752958881852,-0.36994754551286896,-0.11884353618045206
2009-11,-0.3310643711058907,0.17978477456046266,0.3165337103895143,-0.6467534298306058,-0.379285138520792,-0.29830570618347185,-0.17371880402388296
2009-12,-2.1727344014411734,0.26717405868953953,0.5905652396709267,-0.8879550469734891,-0.1284209025121594,0.15733535195176052,-0.2054800672966066
2010-01,-3.1737975776130987,-0.1809145298242568,-0.2627672111303543,0.2031075609516383,0.12747357314683988,0.3582061138570387,-0.07182800211457108
2010-02,-3.043520554466304,-0.006248580881805502,-0.3262538091208092,0.34857155441361465,0.12101238747953537,0.3272471510256235,-0.054850382472495775
2010-03,-1.8573182367168406,0.06704119939462976,-0.10404007832217158,-0.15807655910795956,-0.0868187931029945,0.03638578457957424,-0.1875796960727692
2010-04,-0.10395590257437298,-0.1726235018394686,0.014993488350566625,-0.5975021848898713,-0.2838384829924146,-0.38833696527982875,-0.11873073944768121
2010-05,0.8667030263305487,-0.05529870647455567,-0.2607899131224476,-0.2115723272146968,-0.22901947456058017,-0.5465247498063589,0.00391914537224349
2010-06,1.8283955020082363,0.3668884298064845,0.02369017518375924,0.3362338323382444,-0.1285394398560765,-0.549425525631184,-0.07620862469233969
2010-07,3.368294835705666,0.11382288408052006,-0.5501158310580495,0.22755873025786416,0.11152626134590932,0.7469735642806745,-0.2355925143446664
2010-08,3.027699404036016,0.2721839307334164,-0.5250502872932412,0.3803024580779556,0.10984978976687039,0.14439935561119738,-0.2187431612847756
2010-09,2.182438274313056,0.35134366819056956,-0.299711763345664,0.2325093343274272,-0.08230038258528023,-0.1567849362531626,-0.037230918901389326
2010-10,0.5844006465017796,0.2679777620391763,0.1692755935595891,-0.22036790092507502,-0.32512397824947176,-0.37418675651077105,-0.013112238475532868
2010-11,-0.7220832415924646,0.4929902957770488,0.38054000951413275,-0.7206759283227733,-0.3420692017273858,-0.19754950522144152,-0.15862220311118175
2010-12,-1.4412198020651092,0.5141210400543257,0.6295004072071753,-0.8427980536939348,-0.3947526591925626,-0.009950576450131206,-0.2530215305425501
2011-01,-3.5060155635041617,0.3522850986331905,-0.3009417015408991,0.7725756209143114,0.3542176358957899,0.4577944143262388,0.13499955095170704
2011-02,-3.8450686171183026,0.529130559557034,-0.760329507876442,1.5398077510670176,0.6113802415202467,0.4623879744455334,0.06861075387417344
2011-03,-2.562155160416621,0.16539825578462478,-0.5715223223820823,0.18040602172015688,-0.2345289651863741,0.18298432096090808,-0.18992039178148087
2011-04,-1.085403471923581,0.40063593165843536,0.09569215317558531,-0.078104331091455,-0.23088746447084016,-0.15312362718753703,-0.2383524016866381
2011-05,0.64750757636939,0.5636308829714111,0.22306512821617502,-0.008108417651357214,-0.27224599868422056,-0.47519584633516304,-0.005424685837342167
2011-06,1.3881028198845529,0.6034987493766127,-0.16223362372979724,0.20461384644031747,-0.27061649892119055,-0.6165406113946748,0.2330977525418377
2011-07,2.8493228844724396,0.6979493579214584,-0.39323754410167755,0.38337675346153344,-0.04221781105187918,0.22545025475917616,0.07533122973807056
2011-08,2.897519312358512,0.6263944841639794,-0.26412649900227325,0.3906755585743938,-0.05029465372929283,0.23023624481241428,-0.020552451831845113
2011-09,2.216751574089251,0.5578704860245091,-0.36383767129711675,0.2710632804740893,-0.1595012976917247,-0.1425450045924089,0.15766185847868774
2011-10,0.7467811202127268,0.695853099566748,0.20569221612410207,0.1324223914861941,-0.2787415452398433,-0.44451406334452914,0.10234053093354656
2011-11,-0.737401563798402,0.36711061982599635,0.018377683368359845,-0.14427092263652272,-0.285052604953059,-0.14578092084059968,0.22680871674513153
2011-12,-1.5575802155441414,0.23778165676457855,0.42113584717445574,-0.9284567389633037,-0.29033594870850193,-0.016037502466538556,-0.246284522551189
2012-01,-2.7595639344221894,0.20733746514805465,0.29741197930874175,-0.7517269175017975,-0.05753449415669624,0.29884892052045436,-0.2599444912063944
2012-02,-3.1957129710760444,0.08244167994181748,-0.2047860948921169,0.059833558851291005,0.09402500062536993,0.3664086293245653,-0.16081220893521048
2012-03,-1.717554292418806,0.013431344920830186,-0.05077659675638819,-0.6319700982783545,-0.14441116450612876,0.07129321364527616,-0.002852816432523024
2012-04,-0.3993466786178476,0.3833060859805382,0.02705017993738977,-0.4177642631121199,-0.24667648548005952,-0.33471313641898925,-0.16641416624894675
2012-05,0.7797054218170412,0.48755139112229384,-0.39606676024384424,-0.14038698338902653,-0.16552183564110412,-0.6459721290800549,-0.04908415928792244
2012-06,1.8645061951509023,0.3135847644768138,-0.5564252282037181,0.24563590641057256,-0.016286892279416668,-0.6818285650187469,-0.12871201688184694
2012-07,3.3914516545621045,0.3944945232036961,-0.6995094890008359,0.2659901683907444,0.1945251144313134,0.6046929890488258,-0.39680319786999574
2012-08,3.8778198846962106,0.4287101565181575,-0.82057408205679,0.061506738713644656,0.2947792840869765,1.3914231398712429,-0.5925741038513958
2012-09,1.8883605726008017,0.9332424410873955,-0.15131666568991595,0.4585986943435669,-0.0999210949982939,-0.5733610458423897,-0.03598287648852761
2012-10,0.7735442251618678,0.6302789138986502,0.04109115815853303,-0.020437884802709482,-0.2994667936845766,-0.5578151825715635,-0.049054429707279926
2012-11,-0.7805334312813753,-0.0015031571678614517,0.14129545169749466,-0.7770307961874829,-0.3802458103056022,-0.1952020770445515,-0.2042282637145863
2012-12,-1.8336874538610952,-0.029625591322516003,0.681949985465302,-0.8839331867041008,-0.11321157169261536,0.16064676674074888,0.020471868409082956
2013-01,-3.621176715032464,-0.35621620854057884,-0.27359303573027305,0.19731885665280335,-0.07004485429116851,0.4875145487407802,-0.03959094683990242
2013-02,-3.3292914413449113,-0.10719502957105508,-0.03371840395790173,0.45798001068048105,0.050019419558290285,0.4675306031107226,0.07725776580716276
2013-03,-2.2507664719192735,-0.17362597635754753,-0.20608659502645554,0.11182886225545963,-0.02219462600241513,0.14704619928127277,-0.04634890192983105
2013-04,-0.8149292618996165,-0.05177895105273355,0.09250339090878278,-0.3520744138450728,-0.27837359173449844,-0.17638122691068978,-0.036158895846287877
2013-05,0.9461344248026643,0.04606612703574011,-0.051743681068478355,0.0529209236627582,-0.2431825297516184,-0.5170704504308942,-0.04342626449058252
2013-06,2.218537128230719,0.31485512985243347,0.06940538477442067,0.36611699229917194,-0.13405102457452686,-0.30444541604271175,-0.16105232317245446
2013-07,3.6430182103404576,0.11213152430640258,-0.38682416245467566,0.3210924716706964,0.1342726710561607,0.8452165639636107,-0.3661871779755592
2013-08,3.149736549228492,0.011301232822652177,-0.5845999078181885,0.4194717932898717,0.09154809694218023,0.08927467206863265,-0.18888120861889166
2013-09,1.9860890247935685,0.024034672059072944,-0.08683584082787905,0.4230223947646671,-0.11803076273468775,-0.35173376374301024,-0.07758791592714138
2013-10,0.671111919963141,0.07857649070358848,0.09466359328671713,-0.13540441350093693,-0.3286836764838227,-0.5363693084969452,0.016171029393395483
2013-11,-0.7855377529619614,-0.05227734131518553,0.448318277593601,-0.7504875434308184,-0.40869874326152494,-0.17456383851606938,-0.22719479088396838
2013-12,-2.4004145772266545,0.2931039669316115,0.3308439010404731,-0.11507853965294323,0.27239155831571626,0.16600513421371954,-0.23084817220416307
2014-01,-3.2785151297461184,0.674332085005518,0.22198722579748179,0.21625976664377025,0.07172639821417254,0.4612830812598631,0.006440718053511507
2014-02,-3.4587606223071456,0.007046296635412076,-0.327480010362552,0.6190584177964701,0.0501155455885688,0.4804529160338706,0.13193409183288954
2014-03,-2.973713871743301,0.25674859424238927,0.05188950012061042,0.0294350775668914,-0.10197084684542806,0.3689502258357502,-0.028401180431789602
2014-04,-0.8238030777496167,0.28895163373135624,0.22291742200950168,-0.4177038142329052,-0.3723963240469805,-0.10801875787547921,0.1014586119553105
2014-05,0.46643880353201306,0.02216389429044853,-0.13492883993244909,-0.004185479595683552,-0.28152631087924235,-0.5114022461626192,0.028485738814727025
2014-06,2.0702374543919606,0.1941671838658346,-0.09579492734692839,0.44595397637455314,-0.08666244475449739,-0.6026703735378678,-0.12363691481513699
2014-07,3.4438977175066756,0.20384149235114138,-0.5583844047578664,0.2588457919265503,0.06368957746604878,0.9108147668536786,-0.01902483047141758
2014-08,2.971116117123568,-0.5749931598958331,-0.11121716995039228,0.5064875315674202,-0.028136810211741727,-0.19011661232408245,-0.06902507804094218
2014-09,2.089577474339193,-0.743342235574758,0.07642483517749536,0.21952266218218494,-0.16991679772968796,-0.39172392391470096,-0.04088175769311279
2014-10,1.1292178041704797,-0.5018726376096757,0.3821772868210438,0.02931337043481272,-0.37524843085811316,-0.5704325938568242,0.08350564180698174
2014-11,-0.6378265590313421,-0.6164038342207464,0.6428799884226806,-0.7482287958129471,-0.48129174356720433,-0.14446119258677717,-0.007360954533231449
2014-12,-1.3822293998101636,-0.5077281680940101,1.0313804377413653,-1.1310093419086749,-0.458425300161921,0.05189143654751763,-0.18096359068917964
2015-01,-3.4350609224331956,-0.7257121358968031,0.8784029678988866,-0.19687183621961019,0.3673200993139767,0.5013358825686456,-0.05627061366550173
2015-02,-4.589597594491338,-0.925928410364068,0.19246383175244527,1.2752598158898154,0.11659423951191732,0.7638832285840396,0.03575242882472712
2015-03,-3.226475490132752,-0.8741784975485631,0.24645240271975513,0.5404262300273477,0.16431232783150618,0.3894125047947595,-0.11296824050276233
2015-04,-1.765281307784442,-0.7552876719718201,0.2945918806028535,0.6096315547100694,-0.12254748640716367,0.07819466959177192,-0.0879434823042468
2015-05,0.7985214657269267,-0.8185243978766019,0.12749806815818537,0.05537553244550518,-0.2919946339881457,-0.4664101445113567,0.027897167652836008
2015-06,1.806800816046807,-0.7706457121588428,0.26738187612851255,0.41506716424920037,-0.07732196190119164,-0.7887141725129455,-0.11510756597513862
2015-07,2.97238122369442,-0.5518727348415888,0.049380405672509495,0.5430522239355833,-0.08156920701811228,-0.22268157075183667,-0.014774705519499286
2015-08,3.770607568708931,-0.6589537177035489,-0.11826061831001021,0.26087127801392446,0.08599824022478582,0.9026026846327871,-0.3506116952767704
2015-09,2.697072682714284,-0.659787365866244,-0.009407887117435777,0.29852842917383615,-0.11770186814287985,-0.0005799841383559149,-0.036979210644142405
2015-10,0.49070701181564674,-0.6716835750300786,0.500683013932222,-0.1614142508072866,-0.4055821578089087,-0.46652352293797794,-0.09321347988312229
2015-11,-0.3910756325687243,-0.9012219703682891,0.43071724170344833,-0.7483886278742585,-0.36566388195752375,-0.2599483813919005,-0.13094031537562983
2015-12,-1.173065311349138,-0.652460661996423,0.8143832140332817,-0.7333126623715978,-0.1451281473581187,-0.04520727158014017,-0.1671922172417749
2016-01,-3.2531842324167006,-0.9709039101420366,0.014653236064062457,0.8157599574009651,0.09441165849587521,0.39138385649004714,-0.07333616391050539
2016-02,-2.5614128909064706,-0.6642278278688267,0.5187850705676609,0.10282043618712755,-0.0016430362386882144,0.315351105638669,0.10192184987525114
2016-03,-1.6876004931463364,-0.6250976989170636,0.8733434833166961,-1.0406441044449086,-0.2143636026885053,0.1054063011140872,-0.07132124574868552
2016-04,-0.5430215552620508,-0.6187971250828367,0.5729561281892857,-0.563321698192805,-0.31544776220700643,-0.21514212323207482,-0.07904427032117181
2016-05,1.0882279312917065,-0.5920099316327899,0.2082023036642074,0.03655250020418483,-0.2845921911732785,-0.6298643702859407,0.059546925332042824
2016-06,2.2360768480251774,-0.7664735975478487,-0.10165193640505077,0.33688788300195194,-0.1403769536812899,-0.5558834069146975,0.07380919534399703
2016-07,3.5385664861886497,-0.6286887928666672,-0.10965387526353386,0.24712630459396961,0.041924103569942424,0.7581315853731702,-0.2692646960757808
2016-08,3.44197965222891,-0.7023256147279802,-0.07815958686169258,0.2776451250985625,0.045932826575208405,0.5571110398676644,-0.318733009157841
2016-09,2.4705260343255344,-0.5324097124848091,-0.05820523348537708,0.2065038639846905,-0.10864797683042685,-0.05295102408069015,-0.06432144569404578
2016-10,1.0093735166432911,-0.7208999717751963,0.3403572633343697,-0.011116719150266737,-0.3369521103652492,-0.5774833937336594,0.09374003528925487
2016-11,-0.21703763706304846,-0.7237489731936926,0.5050748988966728,-0.639407491424508,-0.2701807329281913,-0.2781725743415368,0.031228425040544606
2016-12,-2.2570407767191796,-0.9715884229844577,0.5991379017032412,-0.1832260678117895,-0.2548948316432519,0.25798497701257533,0.06299876667378669
2017-01,-2.244745717676353,-0.9129821190656444,0.625649549917818,-0.432758217928195,-0.4123515765519226,0.28614845019095053,0.15773782551886553
2017-02,-2.905747837324115,-0.8746047429374342,0.4264509087610402,0.8915334604335972,0.35619575710926343,0.4222691059181363,0.3621187116618361
2017-03,-2.5610184933626403,-0.8310599382711842,0.4353971527649439,-0.01091404467300474,-0.18171957384793322,0.34602238871004015,0.19829692339494218
2017-04,-0.29344175756851626,-0.747027046260353,0.45570902736377855,-0.2512283250657191,-0.05530091001076269,-0.2708918357904678,0.03902014420631875
2017-05,0.9732611319051653,-0.4712914324324227,0.6741802368388761,-0.019369656274606458,-0.34988323730411924,-0.4119257803137684,0.009787801109855207
2017-06,2.173268866112856,-0.6879738624597557,0.11632423562236252,0.27560424954799456,-0.22733048355916227,-0.3938820145375916,0.0742967604787382
2017-07,3.0432899321768203,-0.6223195093950826,0.09345587260050964,0.38093048357904896,-0.12101216791755229,0.1633715078802192,-0.054494210391899986
2017-08,3.0286393870966437,-0.5611912684873394,0.04868823277762225,0.35520286033191295,-0.10477307544750021,0.17496281032371117,-0.08916245398861226
2017-09,2.529935067990896,-0.5538833707876203,0.036281635531949394,0.2836296321063826,-0.15423547481476413,-0.11718209999614779,-0.017932840711942
2017-10,1.3233980092792426,-0.5637910223838787,0.16143033791961034,0.058275858288872266,-0.33774734046113253,-0.5399749583827036,0.1860226443163033
2017-11,-0.5043056334656437,-0.5342360775030277,0.5795485396341148,-0.7957947168388056,-0.5794120099754777,-0.14625911412125406,0.14793043197103153
2017-12,-1.0966577427461786,-0.671374498972938,1.0978179793635525,-1.08864385782205,-0.28388125730456093,-0.014830496125971216,-0.1632161231662648
